Radius from GC [kpc]	Optimal DM mass [MeV]
0.03708848197596332	24.87276643799849
0.39681873350841596	24.868980731344816
0.7565489850408686	24.86976085421842
1.1162792365733214	24.87008265659928
1.476009488105774	24.870244289081956
1.9882302582263947	24.870456137351677
2.5004510283470154	24.87063581475341
3.012671798467636	24.87065919833812
3.524892568588257	24.870467179968266
4.02374655008316	24.87020480907532
4.522600531578064	24.870084929225
5.0214545130729675	24.870020029937244
5.520308494567871	24.86997187143181
6.016494989395142	24.86987365340932
6.512681484222412	24.869827161570345
7.008867979049683	24.86980952110896
7.505054473876953	24.869844263881568
8.003790855407715	24.869923416958173
8.502527236938477	24.870081148637503
9.001263618469238	24.870196330609076
9.5	24.870285167214963
10.0	24.870348582426875
10.5	24.87032160069971
11.0	24.87024024519738
11.5	24.870081989465305
12.0	24.86988620571232
12.5	24.86974466049141
13.0	24.86963281462513
13.5	24.869599112415536
14.0	24.869599112415536
14.5	24.869599112415536
15.0	24.869599112415536
15.5	24.869599112415536
24.125	24.869599112415536
32.75	24.869599112415536
41.375	24.869599112415536
50.0	24.869599112415536
